img,individual,entry,rot,F,PixAcc
./results/DESIGNATE/R_0.3084873718572396_0.8674276108581404.png,"(0.3084873718572396, 0.8674276108581404)",3084,312,"(0.18175541012876162, 14.498870808778491)",0
./results/DESIGNATE/R_0.1793773386370013_0.8555774717990222.png,"(0.1793773386370013, 0.8555774717990222)",1793,308,"(0.07515193448333377, 18.00222782332406)",0
./results/DESIGNATE/R_0.2080134927329446_0.8323944251558119.png,"(0.2080134927329446, 0.8323944251558119)",2080,299,"(0.021198767916867256, 17.590671547083154)",0
./results/DESIGNATE/R_0.2381354956077316_0.8687577738920425.png,"(0.2381354956077316, 0.8687577738920425)",2381,312,"(0.006428562540440994, 14.874266618609976)",0
./results/DESIGNATE/R_0.1594623250211652_0.8674049215470949.png,"(0.1594623250211652, 0.8674049215470949)",1594,312,"(0.21216435259240302, 16.660164810499232)",0
./results/DESIGNATE/R_0.1794222003830506_0.8674252223752729.png,"(0.1794222003830506, 0.8674252223752729)",1794,312,"(0.22827919121686194, 28.10897691510065)",0
./results/DESIGNATE/R_0.1622797556151753_0.9501787231438965.png,"(0.1622797556151753, 0.9501787231438965)",1622,342,"(0.21396638233739404, 15.703464653249833)",0
./results/DESIGNATE/R_0.2080134927329446_0.9097444650840225.png,"(0.2080134927329446, 0.9097444650840225)",2080,327,"(0.023974644290510473, 17.4985720718114)",0
./results/DESIGNATE/R_0.17932264991396726_0.8672812011261278.png,"(0.17932264991396726, 0.8672812011261278)",1793,312,"(0.07617970938964894, 23.27070191968582)",0
./results/DESIGNATE/R_0.2080134927329446_0.8959885740738476.png,"(0.2080134927329446, 0.8959885740738476)",2080,322,"(0.0010766616064946208, 18.19894542057662)",0
./results/DESIGNATE/R_0.1693969615180037_0.8674276254406256.png,"(0.1693969615180037, 0.8674276254406256)",1693,312,"(0.16654012070907656, 16.33506312493791)",0
./results/DESIGNATE/R_0.1582718616200894_0.9010132274920253.png,"(0.1582718616200894, 0.9010132274920253)",1582,324,"(0.19160906472513933, 23.74846526968754)",0
./results/DESIGNATE/R_0.17706784477448928_0.8688920467942858.png,"(0.17706784477448928, 0.8688920467942858)",1770,312,"(0.24396349434526982, 27.85455220511207)",0
./results/DESIGNATE/R_0.2080134927329446_0.8130943487111898.png,"(0.2080134927329446, 0.8130943487111898)",2080,292,"(0.042419128624295255, 19.719325298125373)",0
./results/DESIGNATE/R_0.2080134927329446_0.8674252077927876.png,"(0.2080134927329446, 0.8674252077927876)",2080,312,"(0.0009442161178706607, 19.026831847955144)",0
./results/DESIGNATE/R_0.20801234959025172_0.9790118140316776.png,"(0.20801234959025172, 0.9790118140316776)",2080,352,"(0.0016225176744685207, 29.778760927714938)",0
./results/DESIGNATE/R_0.178105309230843_0.9413153309874245.png,"(0.178105309230843, 0.9413153309874245)",1781,338,"(0.21562114819985312, 22.581721129748967)",0
./results/DESIGNATE/R_0.16616208798623056_0.8593925157434693.png,"(0.16616208798623056, 0.8593925157434693)",1661,309,"(0.20343951789293618, 24.136569735413392)",0
./results/DESIGNATE/R_0.17677644787035554_0.8674276108581404.png,"(0.17677644787035554, 0.8674276108581404)",1767,312,"(0.19756426967810556, 15.228138834573507)",0
./results/DESIGNATE/R_0.20801238495747232_0.954896668172538.png,"(0.20801238495747232, 0.954896668172538)",2080,343,"(0.0010364178702034076, 26.444101717406127)",0
./results/DESIGNATE/R_0.2080134927329446_0.8030592774771067.png,"(0.2080134927329446, 0.8030592774771067)",2080,289,"(0.01844307349329393, 26.05589078020605)",0
./results/DESIGNATE/R_0.2080134927329446_0.8409328895933182.png,"(0.2080134927329446, 0.8409328895933182)",2080,302,"(0.001155447287410213, 24.49746073651839)",0
./results/DESIGNATE/R_0.13254144395435868_0.8620844336293138.png,"(0.13254144395435868, 0.8620844336293138)",1325,310,"(0.2958768656527743, 12.970559005364434)",0
./results/DESIGNATE/R_0.315562751645852_0.9775872110242854.png,"(0.315562751645852, 0.9775872110242854)",3155,351,"(0.17175251759455284, 14.269710486818912)",0
./results/DESIGNATE/R_0.192470232637629_0.8936372222418567.png,"(0.192470232637629, 0.8936372222418567)",1924,321,"(0.21902151006736223, 17.34764000810086)",0
./results/DESIGNATE/R_0.17706784477448928_0.8662833706819932.png,"(0.17706784477448928, 0.8662833706819932)",1770,311,"(0.2439682691811513, 14.915047904556495)",0
./results/DESIGNATE/R_0.24788343144623268_0.8368434255821992.png,"(0.24788343144623268, 0.8368434255821992)",2478,301,"(0.2513694268834038, 24.626499565301195)",0
./results/DESIGNATE/R_0.2080134927329446_0.8411915325910625.png,"(0.2080134927329446, 0.8411915325910625)",2080,302,"(0.005835765308025031, 19.310569839756674)",0
./results/DESIGNATE/R_0.1582718616200894_0.892201254007359.png,"(0.1582718616200894, 0.892201254007359)",1582,321,"(0.0990825820881332, 25.76249098110094)",0
./results/DESIGNATE/R_0.0957557248246664_0.8674039690911924.png,"(0.0957557248246664, 0.8674039690911924)",957,312,"(0.16717726639599323, 26.033931174310958)",0
./results/DESIGNATE/R_0.11910406559821696_0.8674252223752729.png,"(0.11910406559821696, 0.8674252223752729)",1191,312,"(0.2639012599591211, 13.648363836158733)",0
./results/DESIGNATE/R_0.16385219877565446_0.8674049215470949.png,"(0.16385219877565446, 0.8674049215470949)",1638,312,"(0.22757052260121918, 23.96284200625519)",0
./results/DESIGNATE/R_0.17706784477448928_0.8169725201001702.png,"(0.17706784477448928, 0.8169725201001702)",1770,294,"(0.24279434053900087, 16.453325495720833)",0
./results/DESIGNATE/R_0.20801238495747232_0.9225597602503361.png,"(0.20801238495747232, 0.9225597602503361)",2080,332,"(0.0013042522703028674, 24.82554381078681)",0
./results/DESIGNATE/R_0.2381354956077316_0.8080290376630536.png,"(0.2381354956077316, 0.8080290376630536)",2381,290,"(0.01342383012387847, 16.95945469293771)",0
./results/DESIGNATE/R_0.03782753302359275_0.8674252223752729.png,"(0.03782753302359275, 0.8674252223752729)",378,312,"(0.23327673323737555, 12.395300491876217)",0
./results/DESIGNATE/R_0.2611479734509821_0.8674276108581404.png,"(0.2611479734509821, 0.8674276108581404)",2611,312,"(0.20045622435503577, 17.79724049533608)",0
./results/DESIGNATE/R_0.20184373630877672_0.9501787231438965.png,"(0.20184373630877672, 0.9501787231438965)",2018,342,"(0.2821358301551633, 18.981906374629588)",0
./results/DESIGNATE/R_0.16360437244719508_0.8674252223752729.png,"(0.16360437244719508, 0.8674252223752729)",1636,312,"(0.25037888487579624, 18.759300967694116)",0
./results/DESIGNATE/R_0.15295248523732655_0.8674276108581404.png,"(0.15295248523732655, 0.8674276108581404)",1529,312,"(0.2181155595935573, 28.90423653913904)",0
./results/DESIGNATE/R_0.09824407373686547_0.8709813156911188.png,"(0.09824407373686547, 0.8709813156911188)",982,313,"(0.22095183358671067, 27.442576113407057)",0
./results/DESIGNATE/R_0.17721318377918516_0.8620844336293138.png,"(0.17721318377918516, 0.8620844336293138)",1772,310,"(0.22250199726089934, 26.40240050424832)",0
./results/DESIGNATE/R_0.21688585373402555_0.8674276108581404.png,"(0.21688585373402555, 0.8674276108581404)",2168,312,"(0.22454626751891163, 26.13270086379118)",0
./results/DESIGNATE/R_0.17746200397731832_0.8858645410177015.png,"(0.17746200397731832, 0.8858645410177015)",1774,318,"(0.19813674869478923, 13.300477524726352)",0
./results/DESIGNATE/R_0.2381354956077316_0.994280379508556.png,"(0.2381354956077316, 0.994280379508556)",2381,357,"(0.010994139287380982, 27.54252312731163)",0
./results/DESIGNATE/R_0.2080134927329446_0.8420709295171153.png,"(0.2080134927329446, 0.8420709295171153)",2080,303,"(0.0011275146680348558, 12.076966903609495)",0
./results/DESIGNATE/R_0.2060753497013568_0.8620844336293138.png,"(0.2060753497013568, 0.8620844336293138)",2060,310,"(0.22932200565148125, 28.340046076212857)",0
./results/DESIGNATE/R_0.2381354956077316_0.8356881107575082.png,"(0.2381354956077316, 0.8356881107575082)",2381,300,"(0.013046473756733058, 24.963713830315857)",0
./results/DESIGNATE/R_0.1947783726746012_0.8674276108581404.png,"(0.1947783726746012, 0.8674276108581404)",1947,312,"(0.27726103517778294, 25.082842356706752)",0
./results/DESIGNATE/R_0.23903526043849802_0.8074153870039766.png,"(0.23903526043849802, 0.8074153870039766)",2390,290,"(0.23268103018303282, 24.695643252701725)",0
./results/DESIGNATE/R_0.1941626712984705_0.9123167800022004.png,"(0.1941626712984705, 0.9123167800022004)",1941,328,"(0.18562806499810908, 22.944608000064427)",0
./results/DESIGNATE/R_0.2861756953653462_0.8620844336293138.png,"(0.2861756953653462, 0.8620844336293138)",2861,310,"(0.35588804875397656, 20.598991162373423)",0
./results/DESIGNATE/R_0.21329513128312208_0.9691694897207578.png,"(0.21329513128312208, 0.9691694897207578)",2132,348,"(0.18509856456465446, 13.725194785499005)",0
./results/DESIGNATE/R_0.20801348465075065_0.8642801676473113.png,"(0.20801348465075065, 0.8642801676473113)",2080,311,"(0.005978523278762702, 26.5761541266505)",0
./results/DESIGNATE/R_0.17667736435117676_0.8677281927997804.png,"(0.17667736435117676, 0.8677281927997804)",1766,312,"(0.21150757192232453, 20.71609079940965)",0
./results/DESIGNATE/R_0.15274791527050194_0.7688056790870051.png,"(0.15274791527050194, 0.7688056790870051)",1527,276,"(0.23936483417323678, 24.237655106929367)",0
./results/DESIGNATE/R_0.18966199463595837_0.9128288888223822.png,"(0.18966199463595837, 0.9128288888223822)",1896,328,"(0.21444601506827357, 26.97465435400212)",0
./results/DESIGNATE/R_0.20801239303966623_0.9533237533934996.png,"(0.20801239303966623, 0.9533237533934996)",2080,343,"(0.001015000374385384, 23.81749181607114)",0
./results/DESIGNATE/R_0.1586623420434019_0.8617611623766284.png,"(0.1586623420434019, 0.8617611623766284)",1586,310,"(0.27831796528551556, 14.815173034442136)",0
./results/DESIGNATE/R_0.23480358391994657_0.9935457699620892.png,"(0.23480358391994657, 0.9935457699620892)",2348,357,"(0.24010587264098038, 14.353268275507826)",0
./results/DESIGNATE/R_0.17706784477448928_0.859893540229346.png,"(0.17706784477448928, 0.859893540229346)",1770,309,"(0.24354591892611777, 15.898676336311897)",0
./results/DESIGNATE/R_0.16691050513058603_0.8191533033371284.png,"(0.16691050513058603, 0.8191533033371284)",1669,294,"(0.2197932006783967, 13.159964713907563)",0
./results/DESIGNATE/R_0.1248101772109626_0.7910851095344802.png,"(0.1248101772109626, 0.7910851095344802)",1248,284,"(0.19259028041455686, 24.28578492052469)",0
./results/DESIGNATE/R_0.20776183865323902_0.9825506490443677.png,"(0.20776183865323902, 0.9825506490443677)",2077,353,"(0.27301480431206415, 24.620706567711693)",0
./results/DESIGNATE/R_0.2080134927329446_0.8686673853815942.png,"(0.2080134927329446, 0.8686673853815942)",2080,312,"(0.01800366595015926, 29.848629637470154)",0
./results/DESIGNATE/R_0.17803237329857316_0.9073707717855807.png,"(0.17803237329857316, 0.9073707717855807)",1780,326,"(0.07802757892653317, 17.017922112548558)",0
./results/DESIGNATE/R_0.15528527512645696_0.7958663911407717.png,"(0.15528527512645696, 0.7958663911407717)",1552,286,"(0.16867716242286127, 28.511150109489783)",0
./results/DESIGNATE/R_0.2080134927329446_0.8619598167714296.png,"(0.2080134927329446, 0.8619598167714296)",2080,310,"(0.006127704114850045, 14.115591260130785)",0
./results/DESIGNATE/R_0.22892609669613537_0.8655693317828708.png,"(0.22892609669613537, 0.8655693317828708)",2289,311,"(0.21679587415869855, 19.987664670906877)",0
./results/DESIGNATE/R_0.2080134927329446_0.995366560045857.png,"(0.2080134927329446, 0.995366560045857)",2080,358,"(0.002484847185545763, 29.96596225575539)",0
./results/DESIGNATE/R_0.24112208210141683_0.859570341217861.png,"(0.24112208210141683, 0.859570341217861)",2411,309,"(0.20629302639748373, 27.533645057252585)",0
./results/DESIGNATE/R_0.20820235757886013_0.8675522277160245.png,"(0.20820235757886013, 0.8675522277160245)",2082,312,"(0.2524294190380344, 20.39988370472757)",0
./results/DESIGNATE/R_0.20783312534722792_0.8840813608135546.png,"(0.20783312534722792, 0.8840813608135546)",2078,318,"(0.22015085897840364, 15.617645307137652)",0
./results/DESIGNATE/R_0.1582718616200894_0.8323155043247319.png,"(0.1582718616200894, 0.8323155043247319)",1582,299,"(0.06595634326191668, 14.285651869792986)",0
./results/DESIGNATE/R_0.17329295333703165_0.8630276972561639.png,"(0.17329295333703165, 0.8630276972561639)",1732,310,"(0.22497846350687759, 23.962537285575976)",0
./results/DESIGNATE/R_0.3681051282437106_0.9126562483827951.png,"(0.3681051282437106, 0.9126562483827951)",3681,328,"(0.23922768041430556, 24.077190556122616)",0
./results/DESIGNATE/R_0.17706784477448928_0.9154408933846585.png,"(0.17706784477448928, 0.9154408933846585)",1770,329,"(0.2409960010541609, 18.7620692973742)",0
./results/DESIGNATE/R_0.1582718616200894_0.9713970186790826.png,"(0.1582718616200894, 0.9713970186790826)",1582,349,"(0.05430708799761913, 23.18426686371587)",0
./results/DESIGNATE/R_0.09914753307733912_0.8323155043247319.png,"(0.09914753307733912, 0.8323155043247319)",991,299,"(0.3954692764318948, 20.22039024427923)",0
./results/DESIGNATE/R_0.20801239303966623_0.9353680171207285.png,"(0.20801239303966623, 0.9353680171207285)",2080,336,"(0.0010924321249247664, 15.035216488666812)",0
./results/DESIGNATE/R_0.1582718616200894_0.8474598509425276.png,"(0.1582718616200894, 0.8474598509425276)",1582,305,"(0.06143619700087277, 28.78757659358529)",0
./results/DESIGNATE/R_0.2381354956077316_0.8213648999177183.png,"(0.2381354956077316, 0.8213648999177183)",2381,295,"(0.011179621129829276, 18.638843431220934)",0
./results/DESIGNATE/R_0.20801234959025172_0.8778013748937632.png,"(0.20801234959025172, 0.8778013748937632)",2080,316,"(0.0032686702709657303, 22.690759777945445)",0
./results/DESIGNATE/R_0.1501924283721409_0.9536055884453205.png,"(0.1501924283721409, 0.9536055884453205)",1501,343,"(0.22867636064593302, 21.321964993857634)",0
./results/DESIGNATE/R_0.20924028051751078_0.8674252223752729.png,"(0.20924028051751078, 0.8674252223752729)",2092,312,"(0.1976179751317805, 23.756634935044197)",0
./results/DESIGNATE/R_0.17144699047211268_0.8624350878829344.png,"(0.17144699047211268, 0.8624350878829344)",1714,310,"(0.16293656701274242, 27.24719965757595)",0
./results/DESIGNATE/R_0.2381354956077316_0.8709937632821236.png,"(0.2381354956077316, 0.8709937632821236)",2381,313,"(0.006684717433668116, 15.212606386375032)",0
./results/DESIGNATE/R_0.1582718616200894_0.8787445982114989.png,"(0.1582718616200894, 0.8787445982114989)",1582,316,"(0.07123359675998016, 21.071544355719112)",0
./results/DESIGNATE/R_0.2381354956077316_0.7751337870709538.png,"(0.2381354956077316, 0.7751337870709538)",2381,279,"(0.014206604716161768, 29.047607041171354)",0
./results/DESIGNATE/R_0.13295831677037978_0.8401825629770765.png,"(0.13295831677037978, 0.8401825629770765)",1329,302,"(0.2263470698772014, 21.536660592022116)",0
./results/DESIGNATE/R_0.18850715373706786_0.8618760739866255.png,"(0.18850715373706786, 0.8618760739866255)",1885,310,"(0.22728239399051287, 15.039080979383954)",0
./results/DESIGNATE/R_0.2123654540965212_0.8319520984639482.png,"(0.2123654540965212, 0.8319520984639482)",2123,299,"(0.30856779924096644, 17.37637852669526)",0
./results/DESIGNATE/R_0.1334721115568396_0.8498082339347245.png,"(0.1334721115568396, 0.8498082339347245)",1334,305,"(0.21600822296056923, 28.32216349121053)",0
./results/DESIGNATE/R_0.07715346712210144_0.8117828264052243.png,"(0.07715346712210144, 0.8117828264052243)",771,292,"(0.22287601019913722, 22.258432521264023)",0
./results/DESIGNATE/R_0.17667592534981855_0.8674034637027639.png,"(0.17667592534981855, 0.8674034637027639)",1766,312,"(0.21627502731995987, 13.601664858232178)",0
./results/DESIGNATE/R_0.17777397906541906_0.9503870739462157.png,"(0.17777397906541906, 0.9503870739462157)",1777,342,"(0.22639978556784676, 19.375672288098396)",0
./results/DESIGNATE/R_0.15391875711382028_0.9786867121815644.png,"(0.15391875711382028, 0.9786867121815644)",1539,352,"(0.2616576646675121, 24.866199227998955)",0
./results/DESIGNATE/R_0.17673217781371942_0.8129479389791776.png,"(0.17673217781371942, 0.8129479389791776)",1767,292,"(0.18245263983452137, 28.77564397026189)",0
./results/DESIGNATE/R_0.23956288227093653_0.8092038721607537.png,"(0.23956288227093653, 0.8092038721607537)",2395,291,"(0.21937459256279734, 15.429011360349634)",0
./results/DESIGNATE/R_0.2080134927329446_0.9097577845947766.png,"(0.2080134927329446, 0.9097577845947766)",2080,327,"(0.020155133001297038, 13.546760987144353)",0
./results/DESIGNATE/R_0.2073306613240826_0.8704151103420099.png,"(0.2073306613240826, 0.8704151103420099)",2073,313,"(0.1960935112559845, 15.808305446206877)",0
./results/DESIGNATE/R_0.16336434043549583_0.8674049215470949.png,"(0.16336434043549583, 0.8674049215470949)",1633,312,"(0.20546220327600806, 23.255543054152994)",0
./results/DESIGNATE/R_0.2381354956077316_0.7843968482705069.png,"(0.2381354956077316, 0.7843968482705069)",2381,282,"(0.015597083481015864, 25.661781112072045)",0
./results/DESIGNATE/R_0.2054399422211199_0.9527309990943867.png,"(0.2054399422211199, 0.9527309990943867)",2054,342,"(0.20788098693759072, 29.38562231418693)",0
./results/DESIGNATE/R_0.17775472674918863_0.8991216921716289.png,"(0.17775472674918863, 0.8991216921716289)",1777,323,"(0.2268811622402602, 12.334655826766332)",0
./results/DESIGNATE/R_0.23881832701659358_0.7331405599116639.png,"(0.23881832701659358, 0.7331405599116639)",2388,263,"(0.22468378972898276, 24.843284865179918)",0
./results/DESIGNATE/R_0.17706784477448928_0.8607578926024024.png,"(0.17706784477448928, 0.8607578926024024)",1770,309,"(0.24342720803566895, 24.92247461921389)",0
